Election_results.c(161): Notify: Saving Parameter "UIKs_6 = УИК \xb9156".
Election_results.c(161): Notify: Saving Parameter "UIKs_7 = УИК \xb9157".
Election_results.c(161): Notify: Saving Parameter "UIKs_8 = УИК \xb9158".
Election_results.c(161): Notify: Saving Parameter "UIKs_9 = УИК \xb9159".
Election_results.c(161): Notify: Saving Parameter "UIKs_10 = УИК \xb9160".
Election_results.c(161): Notify: Saving Parameter "UIKs_11 = УИК \xb9161".
Election_results.c(161): Notify: Saving Parameter "UIKs_12 = УИК \xb9162".
Election_results.c(161): Notify: Saving Parameter "UIKs_13 = УИК \xb9163".
Election_results.c(161): Notify: Saving Parameter "UIKs_14 = УИК \xb9164".
Election_results.c(161): Notify: Saving Parameter "UIKs_15 = УИК \xb9165".
Election_results.c(161): Notify: Saving Parameter "UIKs_16 = УИК \xb9166".
Election_results.c(161): Notify: Saving Parameter "UIKs_17 = УИК \xb9167".
Election_results.c(161): Notify: Saving Parameter "UIKs_18 = УИК \xb9168".
Election_results.c(161): Notify: Saving Parameter "UIKs_19 = УИК \xb9169".
Election_results.c(161): Notify: Saving Parameter "UIKs_20 = УИК \xb9170".
Election_results.c(161): Notify: Saving Parameter "UIKs_21 = УИК \xb9171".
Election_results.c(161): Notify: Saving Parameter "UIKs_22 = УИК \xb9172".
Election_results.c(161): Notify: Saving Parameter "UIKs_23 = УИК \xb9173".
Election_results.c(161): Notify: Saving Parameter "UIKs_24 = УИК \xb9174".
Election_results.c(161): Notify: Saving Parameter "UIKs_25 = УИК \xb9175".
Election_results.c(161): Notify: Saving Parameter "UIKs_26 = УИК \xb9176".
Election_results.c(161): Notify: Saving Parameter "UIKs_27 = УИК \xb9177".
Election_results.c(161): Notify: Saving Parameter "UIKs_28 = УИК \xb9178".
Election_results.c(161): Notify: Saving Parameter "UIKs_29 = УИК \xb9179".
Election_results.c(161): Notify: Saving Parameter "UIKs_30 = УИК \xb9180".
Election_results.c(161): Notify: Saving Parameter "Candidates_count = 248".
Election_results.c(161): Notify: Saving Parameter "UIKs_count = 30".
Election_results.c(161): web_url("сайт избирательной комиссии субъекта Российской Федерации") was successful, 43479 body bytes, 3448 header bytes, 37 chunking overhead bytes  	[MsgId: MMSG-26385]
Election_results.c(161): Notify: Saving Parameter "Candidates_33 = 2".
Election_results.c(161): Notify: Saving Parameter "Candidates_34 = 1".
Election_results.c(161): Notify: Saving Parameter "Candidates_35 = 1".
Election_results.c(161): Notify: Saving Parameter "Candidates_36 = 0".
Election_results.c(161): Notify: Saving Parameter "Candidates_37 = 0".
Election_results.c(161): Notify: Saving Parameter "Candidates_38 = 2".
Election_results.c(161): Notify: Saving Parameter "Candidates_39 = 1".
Election_results.c(161): Notify: Saving Parameter "Candidates_40 = 0".
Election_results.c(161): Notify: Saving Parameter "Candidates_41 = 1".
Election_results.c(161): Notify: Saving Parameter "Candidates_42 = 0".
Election_results.c(161): Notify: Saving Parameter "Candidates_43 = 3".
Election_results.c(161): Notify: Saving Parameter "Candidates_44 = 5".
Election_results.c(161): Notify: Saving Parameter "Candidates_45 = 2".
Election_results.c(161): Notify: Saving Parameter "Candidates_46 = 0".
Election_results.c(161): Notify: Saving Parameter "Candidates_47 = 0".
Election_results.c(161): Notify: Saving Parameter "Candidates_48 = 0".
Election_results.c(161): Notify: Saving Parameter "Candidates_49 = 3".
Election_results.c(161): Notify: Saving Parameter "Candidates_50 = 1".
Election_results.c(161): Notify: Saving Parameter "Candidates_51 = 0".
Election_results.c(161): Notify: Saving Parameter "Candidates_52 = 2".
Election_results.c(161): Notify: Saving Parameter "Candidates_53 = 3".
Election_results.c(161): Notify: Saving Parameter "Candidates_54 = 2".
Election_results.c(161): Notify: Saving Parameter "Candidates_55 = 5".
Election_results.c(161): Notify: Saving Parameter "Candidates_56 = 0".
Election_results.c(161): Notify: Saving Parameter "Candidates_57 = 3".
Election_results.c(161): Notify: Saving Parameter "Candidates_58 = 2".
Election_results.c(161): Notify: Saving Parameter "Candidates_59 = 1".
Election_results.c(161): Notify: Saving Parameter "Candidates_60 = 3".
Election_results.c(161): Notify: Saving Parameter "Candidates_61 = 0".
Election_results.c(161): Notify: Saving Parameter "Candidates_62 = 1".
Election_results.c(161): Notify: Saving Parameter "Candidates_63 = 4".
Election_results.c(161): Notify: Saving Parameter "Candidates_64 = 2".
Election_results.c(161): Notify: Saving Parameter "Candidates_65 = 2".
Election_results.c(161): Notify: Saving Parameter "Candidates_66 = 5".
Election_results.c(161): Notify: Saving Parameter "Candidates_67 = 4".
Election_results.c(161): Notify: Saving Parameter "Candidates_68 = 2".
Election_results.c(161): Notify: Saving Parameter "Candidates_69 = 1".
Election_results.c(161): Notify: Saving Parameter "Candidates_70 = 1".
Election_results.c(161): Notify: Saving Parameter "Candidates_71 = 0".
Election_results.c(161): Notify: Saving Parameter "Candidates_72 = 1".
Election_results.c(161): Notify: Saving Parameter "Candidates_73 = 3".
Election_results.c(161): Notify: Saving Parameter "Candidates_74 = 3".
Election_results.c(161): Notify: Saving Parameter "Candidates_75 = 66".
Election_results.c(161): Notify: Saving Parameter "Candidates_76 = 77".
Election_results.c(161): Notify: Saving Parameter "Candidates_77 = 43".
Election_results.c(161): Notify: Saving Parameter "Candidates_78 = 35".
Election_results.c(161): Notify: Saving Parameter "Candidates_79 = 12".
Election_results.c(161): Notify: Saving Parameter "Candidates_80 = 154".
Election_results.c(161): Notify: Saving Parameter "Candidates_81 = 36".
Election_results.c(161): Notify: Saving Parameter "Candidates_82 = 147".
Election_results.c(161): Notify: Saving Parameter "Candidates_83 = 55".
Election_results.c(161): Notify: Saving Parameter "Candidates_84 = 116".
Election_results.c(161): Notify: Saving Parameter "Candidates_85 = 120".
Election_results.c(161): Notify: Saving Parameter "Candidates_86 = 270".
Election_results.c(161): Notify: Saving Parameter "Candidates_87 = 237".
Election_results.c(161): Notify: Saving Parameter "Candidates_88 = 400".
Election_results.c(161): Notify: Saving Parameter "Candidates_89 = 201".
Election_results.c(161): Notify: Saving Parameter "Candidates_90 = 41".
Election_results.c(161): Notify: Saving Parameter "Candidates_91 = 132".
Election_results.c(161): Notify: Saving Parameter "Candidates_92 = 32".
Election_results.c(161): Notify: Saving Parameter "Candidates_93 = 61".
Election_results.c(161): Notify: Saving Parameter "Candidates_94 = 77".
Election_results.c(161): Notify: Saving Parameter "Candidates_95 = 56".
Election_results.c(161): Notify: Saving Parameter "Candidates_96 = 36".
Election_results.c(161): Notify: Saving Parameter "Candidates_97 = 111".
Election_results.c(161): Notify: Saving Parameter "Candidates_98 = 57".
Election_results.c(161): Notify: Saving Parameter "Candidates_99 = 28".
Election_results.c(161): Notify: Saving Parameter "Candidates_100 = 175".
Election_results.c(161): Notify: Saving Parameter "Candidates_101 = 64".
Election_results.c(161): Notify: Saving Parameter "Candidates_102 = 56".
Election_results.c(161): Notify: Saving Parameter "Candidates_103 = 57".
Election_results.c(161): Notify: Saving Parameter "Candidates_104 = 133".
Election_results.c(161): Notify: Saving Parameter "Candidates_105 = 35".
Election_results.c(161): Notify: Saving Parameter "Candidates_106 = 12".
Election_results.c(161): Notify: Saving Parameter "Candidates_107 = 29".
Election_results.c(161): Notify: Saving Parameter "Candidates_108 = 7".
Election_results.c(161): Notify: Saving Parameter "Candidates_109 = 43".
Election_results.c(161): Notify: Saving Parameter "Candidates_110 = 216".
Election_results.c(161): Notify: Saving Parameter "Candidates_111 = 39".
Election_results.c(161): Notify: Saving Parameter "Candidates_112 = 90".
Election_results.c(161): Notify: Saving Parameter "Candidates_113 = 8".
Election_results.c(161): Notify: Saving Parameter "Candidates_114 = 4".
Election_results.c(161): Notify: Saving Parameter "Candidates_115 = 128".
Election_results.c(161): Notify: Saving Parameter "Candidates_116 = 58".
Election_results.c(161): Notify: Saving Parameter "Candidates_117 = 50".
Election_results.c(161): Notify: Saving Parameter "Candidates_118 = 27".
Election_results.c(161): Notify: Saving Parameter "Candidates_119 = 76".
Election_results.c(161): Notify: Saving Parameter "Candidates_120 = 17".
Election_results.c(161): Notify: Saving Parameter "Candidates_121 = 51".
Election_results.c(161): Notify: Saving Parameter "Candidates_122 = 30".
Election_results.c(161): Notify: Saving Parameter "Candidates_123 = 166".
Election_results.c(161): Notify: Saving Parameter "Candidates_124 = 55".
Election_results.c(161): Notify: Saving Parameter "Candidates_125 = 60".
Election_results.c(161): Notify: Saving Parameter "Candidates_126 = 109".
Election_results.c(161): Notify: Saving Parameter "Candidates_127 = 27".
Election_results.c(161): Notify: Saving Parameter "Candidates_128 = 143".
Election_results.c(161): Notify: Saving Parameter "Candidates_129 = 117".
Election_results.c(161): Notify: Saving Parameter "Candidates_130 = 105".
Election_results.c(161): Notify: Saving Parameter "Candidates_131 = 171".
Election_results.c(161): Notify: Saving Parameter "Candidates_132 = 58".
Election_results.c(161): Notify: Saving Parameter "Candidates_133 = 102".
Election_results.c(161): Notify: Saving Parameter "Candidates_134 = 82".
Election_results.c(161): Notify: Saving Parameter "Candidates_135 = 38".
Election_results.c(161): Notify: Saving Parameter "Candidates_136 = 61".
Election_results.c(161): Notify: Saving Parameter "Candidates_137 = 78".
Election_results.c(161): Notify: Saving Parameter "Candidates_138 = 39".
Election_results.c(161): Notify: Saving Parameter "Candidates_139 = 63".
Election_results.c(161): Notify: Saving Parameter "Candidates_140 = 155".
Election_results.c(161): Notify: Saving Parameter "Candidates_141 = 14".
Election_results.c(161): Notify: Saving Parameter "Candidates_142 = 12".
Election_results.c(161): Notify: Saving Parameter "Candidates_143 = 3".
Election_results.c(161): Notify: Saving Parameter "Candidates_144 = 15".
Election_results.c(161): Notify: Saving Parameter "Candidates_145 = 11".
Election_results.c(161): Notify: Saving Parameter "Candidates_146 = 26".
Election_results.c(161): Notify: Saving Parameter "Candidates_147 = 6".
Election_results.c(161): Notify: Saving Parameter "Candidates_148 = 5".
Election_results.c(161): Notify: Saving Parameter "Candidates_149 = 8".
Election_results.c(161): Notify: Saving Parameter "Candidates_150 = 21".
Election_results.c(161): Notify: Saving Parameter "Candidates_151 = 7".
Election_results.c(161): Notify: Saving Parameter "Candidates_152 = 27".
Election_results.c(161): Notify: Saving Parameter "Candidates_153 = 18".
Election_results.c(161): Notify: Saving Parameter "Candidates_154 = 56".
Election_results.c(161): Notify: Saving Parameter "Candidates_155 = 23".
Election_results.c(161): Notify: Saving Parameter "Candidates_156 = 8".
Election_results.c(161): Notify: Saving Parameter "Candidates_157 = 32".
Election_results.c(161): Notify: Saving Parameter "Candidates_158 = 11".
Election_results.c(161): Notify: Saving Parameter "Candidates_159 = 11".
Election_results.c(161): Notify: Saving Parameter "Candidates_160 = 6".
Election_results.c(161): Notify: Saving Parameter "Candidates_161 = 7".
Election_results.c(161): Notify: Saving Parameter "Candidates_162 = 5".
Election_results.c(161): Notify: Saving Parameter "Candidates_163 = 9".
Election_results.c(161): Notify: Saving Parameter "Candidates_164 = 3".
Election_results.c(161): Notify: Saving Parameter "Candidates_165 = 3".
Election_results.c(161): Notify: Saving Parameter "Candidates_166 = 29".
Election_results.c(161): Notify: Saving Parameter "Candidates_167 = 10".
Election_results.c(161): Notify: Saving Parameter "Candidates_168 = 2".
Election_results.c(161): Notify: Saving Parameter "Candidates_169 = 4".
Election_results.c(161): Notify: Saving Parameter "Candidates_170 = 10".
Election_results.c(161): Notify: Saving Parameter "Candidates_171 = 2".
Election_results.c(161): Notify: Saving Parameter "Candidates_172 = 5".
Election_results.c(161): Notify: Saving Parameter "Candidates_173 = 8".
Election_results.c(161): Notify: Saving Parameter "Candidates_174 = 0".
Election_results.c(161): Notify: Saving Parameter "Candidates_175 = 17".
Election_results.c(161): Notify: Saving Parameter "Candidates_176 = 74".
Election_results.c(161): Notify: Saving Parameter "Candidates_177 = 14".
Election_results.c(161): Notify: Saving Parameter "Candidates_178 = 18".
Election_results.c(161): Notify: Saving Parameter "Candidates_179 = 12".
Election_results.c(161): Notify: Saving Parameter "Candidates_180 = 4".
Election_results.c(161): Notify: Saving Parameter "Candidates_181 = 13".
Election_results.c(161): Notify: Saving Parameter "Candidates_182 = 17".
Election_results.c(161): Notify: Saving Parameter "Candidates_183 = 3".
Election_results.c(161): Notify: Saving Parameter "Candidates_184 = 4".
Election_results.c(161): Notify: Saving Parameter "Candidates_185 = 7".
Election_results.c(161): Notify: Saving Parameter "Candidates_186 = 15".
Election_results.c(161): Notify: Saving Parameter "Candidates_187 = 7".
Election_results.c(161): Notify: Saving Parameter "Candidates_188 = 5".
Election_results.c(161): Notify: Saving Parameter "Candidates_189 = 15".
Election_results.c(161): Notify: Saving Parameter "Candidates_190 = 8".
Election_results.c(161): Notify: Saving Parameter "Candidates_191 = 13".
Election_results.c(161): Notify: Saving Parameter "Candidates_192 = 21".
Election_results.c(161): Notify: Saving Parameter "Candidates_193 = 5".
Election_results.c(161): Notify: Saving Parameter "Candidates_194 = 11".
Election_results.c(161): Notify: Saving Parameter "Candidates_195 = 11".
Election_results.c(161): Notify: Saving Parameter "Candidates_196 = 16".
Election_results.c(161): Notify: Saving Parameter "Candidates_197 = 20".
Election_results.c(161): Notify: Saving Parameter "Candidates_198 = 9".
Election_results.c(161): Notify: Saving Parameter "Candidates_199 = 11".
Election_results.c(161): Notify: Saving Parameter "Candidates_200 = 5".
Election_results.c(161): Notify: Saving Parameter "Candidates_201 = 5".
Election_results.c(161): Notify: Saving Parameter "Candidates_202 = 5".
Election_results.c(161): Notify: Saving Parameter "Candidates_203 = 8".
Election_results.c(161): Notify: Saving Parameter "Candidates_204 = 2".
Election_results.c(161): Notify: Saving Parameter "Candidates_205 = 4".
Election_results.c(161): Notify: Saving Parameter "Candidates_206 = 23".
Election_results.c(161): Notify: Saving Parameter "Candidates_207 = 237".
Election_results.c(161): Notify: Saving Parameter "Candidates_208 = 309".
Election_results.c(161): Notify: Saving Parameter "Candidates_209 = 48".
Election_results.c(161): Notify: Saving Parameter "Candidates_210 = 130".
Election_results.c(161): Notify: Saving Parameter "Candidates_211 = 137".
Election_results.c(161): Notify: Saving Parameter "Candidates_212 = 540".
Election_results.c(161): Notify: Saving Parameter "Candidates_213 = 130".
Election_results.c(161): Notify: Saving Parameter "Candidates_214 = 193".
Election_results.c(161): Notify: Saving Parameter "Candidates_215 = 236".
Election_results.c(161): Notify: Saving Parameter "Candidates_216 = 116".
Election_results.c(161): Notify: Saving Parameter "Candidates_217 = 119".
Election_results.c(161): Notify: Saving Parameter "Candidates_218 = 901".
Election_results.c(161): Notify: Saving Parameter "Candidates_219 = 606".
Election_results.c(161): Notify: Saving Parameter "Candidates_220 = 863".
Election_results.c(161): Notify: Saving Parameter "Candidates_221 = 511".
Election_results.c(161): Notify: Saving Parameter "Candidates_222 = 206".
Election_results.c(161): Notify: Saving Parameter "Candidates_223 = 740".
Election_results.c(161): Notify: Saving Parameter "Candidates_224 = 152".
Election_results.c(161): Notify: Saving Parameter "Candidates_225 = 126".
Election_results.c(161): Notify: Saving Parameter "Candidates_226 = 162".
Election_results.c(161): Notify: Saving Parameter "Candidates_227 = 235".
Election_results.c(161): Notify: Saving Parameter "Candidates_228 = 121".
Election_results.c(161): Notify: Saving Parameter "Candidates_229 = 371".
Election_results.c(161): Notify: Saving Parameter "Candidates_230 = 146".
Election_results.c(161): Notify: Saving Parameter "Candidates_231 = 66".
Election_results.c(161): Notify: Saving Parameter "Candidates_232 = 350".
Election_results.c(161): Notify: Saving Parameter "Candidates_233 = 223".
Election_results.c(161): Notify: Saving Parameter "Candidates_234 = 124".
Election_results.c(161): Notify: Saving Parameter "Candidates_235 = 97".
Election_results.c(161): Notify: Saving Parameter "Candidates_236 = 350".
Election_results.c(161): Notify: Saving Parameter "Candidates_237 = 197".
Election_results.c(161): Notify: Saving Parameter "Candidates_238 = 82".
Election_results.c(161): Notify: Saving Parameter "Candidates_239 = 145".
Election_results.c(161): Notify: Saving Parameter "Candidates_240 = 66".
Election_results.c(161): Notify: Saving Parameter "Candidates_241 = 257".
Election_results.c(161): Notify: Saving Parameter "Candidates_242 = 779".
Election_results.c(161): Notify: Saving Parameter "Candidates_243 = 309".
Election_results.c(161): Notify: Saving Parameter "Candidates_244 = 285".
Election_results.c(161): Notify: Saving Parameter "Candidates_245 = 83".
Election_results.c(161): Notify: Saving Parameter "Candidates_246 = 71".
Election_results.c(161): Notify: Saving Parameter "Candidates_247 = 586".
Election_results.c(161): Notify: Saving Parameter "Candidates_248 = 229".
Election_results.c(161): Notify: Saving Parameter "Candidates_249 = 121".
Election_results.c(161): Notify: Saving Parameter "Candidates_250 = 87".
Election_results.c(161): Notify: Saving Parameter "Candidates_251 = 157".
Election_results.c(161): Notify: Saving Parameter "Candidates_252 = 504".
Election_results.c(161): Notify: Saving Parameter "Candidates_253 = 149".
Election_results.c(161): Notify: Saving Parameter "Candidates_254 = 77".
Election_results.c(161): Notify: Saving Parameter "Candidates_255 = 690".
Election_results.c(161): Notify: Saving Parameter "Candidates_256 = 260".
Election_results.c(161): Notify: Saving Parameter "Candidates_257 = 182".
Election_results.c(161): Notify: Saving Parameter "Candidates_258 = 526".
Election_results.c(161): Notify: Saving Parameter "Candidates_259 = 151".
Election_results.c(161): Notify: Saving Parameter "Candidates_260 = 188".
Election_results.c(161): Notify: Saving Parameter "Candidates_261 = 407".
Election_results.c(161): Notify: Saving Parameter "Candidates_262 = 341".
Election_results.c(161): Notify: Saving Parameter "Candidates_263 = 624".
Election_results.c(161): Notify: Saving Parameter "Candidates_264 = 191".
Election_results.c(161): Notify: Saving Parameter "Candidates_265 = 613".
Election_results.c(161): Notify: Saving Parameter "Candidates_266 = 310".
Election_results.c(161): Notify: Saving Parameter "Candidates_267 = 101".
Election_results.c(161): Notify: Saving Parameter "Candidates_268 = 141".
Election_results.c(161): Notify: Saving Parameter "Candidates_269 = 199".
Election_results.c(161): Notify: Saving Parameter "Candidates_270 = 128".
Election_results.c(161): Notify: Saving Parameter "Candidates_271 = 250".
Election_results.c(161): Notify: Saving Parameter "Candidates_272 = 515".
Election_results.c(161): Notify: Saving Parameter "Candidates_273 = 1".
Election_results.c(161): Notify: Saving Parameter "Candidates_274 = 2".
Election_results.c(161): Notify: Saving Parameter "Candidates_275 = 0".
Election_results.c(161): Notify: Saving Parameter "Candidates_276 = 2".
Election_results.c(161): Notify: Saving Parameter "Candidates_277 = 2".
Election_results.c(161): Notify: Saving Parameter "Candidates_278 = 9".
Election_results.c(161): Notify: Saving Parameter "Candidates_279 = 3".
Election_results.c(161): Notify: Saving Parameter "Candidates_280 = 11".
Election_results.c(161): Notify: Saving Parameter "Candidates_281 = 1".
Election_results.c(161): Notify: Saving Parameter "Candidates_282 = 9".
Election_results.c(161): Notify: Saving Parameter "Candidates_283 = 4".
Election_results.c(161): Notify: Saving Parameter "Candidates_284 = 17".
Election_results.c(161): Notify: Saving Parameter "Candidates_285 = 12".
Election_results.c(161): Notify: Saving Parameter "Candidates_286 = 24".
Election_results.c(161): Notify: Saving Parameter "Candidates_287 = 18".
Election_results.c(161): Notify: Saving Parameter "Candidates_288 = 1".
Election_results.c(161): Notify: Saving Parameter "Candidates_289 = 11".
Election_results.c(161): Notify: Saving Parameter "Candidates_290 = 3".
Election_results.c(161): Notify: Saving Parameter "Candidates_291 = 2".
Election_results.c(161): Notify: Saving Parameter "Candidates_292 = 1".
Election_results.c(161): Notify: Saving Parameter "Candidates_293 = 2".
Election_results.c(161): Notify: Saving Parameter "Candidates_294 = 0".
Election_results.c(161): Notify: Saving Parameter "Candidates_295 = 3".
Election_results.c(161): Notify: Saving Parameter "Candidates_296 = 4".
Election_results.c(161): Notify: Saving Parameter "Candidates_297 = 2".
Election_results.c(161): Notify: Saving Parameter "Candidates_298 = 5".
Election_results.c(161): Notify: Saving Parameter "Candidates_299 = 8".
Election_results.c(161): Notify: Saving Parameter "Candidates_300 = 4".
Election_results.c(161): Notify: Saving Parameter "Candidates_301 = 1".
Election_results.c(161): Notify: Saving Parameter "Candidates_302 = 8".
Election_results.c(161): Notify: Saving Parameter "Candidates_303 = 4".
Election_results.c(161): Notify: Saving Parameter "Candidates_304 = 2".
Election_results.c(161): Notify: Saving Parameter "Candidates_305 = 3".
Election_results.c(161): Notify: Saving Parameter "Candidates_306 = 0".
Election_results.c(161): Notify: Saving Parameter "Candidates_307 = 7".
Election_results.c(161): Notify: Saving Parameter "Candidates_308 = 18".
Election_results.c(161): Notify: Saving Parameter "Candidates_309 = 6".
Election_results.c(161): Notify: Saving Parameter "Candidates_310 = 13".
Election_results.c(161): Notify: Saving Parameter "Candidates_311 = 0".
Election_results.c(161): Notify: Saving Parameter "Candidates_312 = 1".
Election_results.c(161): Notify: Saving Parameter "Candidates_313 = 10".
Election_results.c(161): Notify: Saving Parameter "Candidates_314 = 1".
Election_results.c(161): Notify: Saving Parameter "Candidates_315 = 1".
Election_results.c(161): Notify: Saving Parameter "Candidates_316 = 5".
Election_results.c(161): Notify: Saving Parameter "Candidates_317 = 2".
Election_results.c(161): Notify: Saving Parameter "Candidates_318 = 1".
Election_results.c(161): Notify: Saving Parameter "Candidates_319 = 9".
Election_results.c(161): Notify: Saving Parameter "Candidates_320 = 2".
Election_results.c(161): Notify: Saving Parameter "Candidates_321 = 15".
Election_results.c(161): Notify: Saving Parameter "Candidates_322 = 5".
Election_results.c(161): Notify: Saving Parameter "Candidates_323 = 2".
Election_results.c(161): Notify: Saving Parameter "Candidates_324 = 8".
Election_results.c(161): Notify: Saving Parameter "Candidates_325 = 1".
Election_results.c(161): Notify: Saving Parameter "Candidates_326 = 0".
Election_results.c(161): Notify: Saving Parameter "Candidates_327 = 10".
Election_results.c(161): Notify: Saving Parameter "Candidates_328 = 8".
Election_results.c(161): Notify: Saving Parameter "Candidates_329 = 6".
Election_results.c(161): Notify: Saving Parameter "Candidates_330 = 3".
Election_results.c(161): Notify: Saving Parameter "Candidates_331 = 0".
Election_results.c(161): Notify: Saving Parameter "Candidates_332 = 3".
Election_results.c(161): Notify: Saving Parameter "Candidates_333 = 3".
Election_results.c(161): Notify: Saving Parameter "Candidates_334 = 1".
Election_results.c(161): Notify: Saving Parameter "Candidates_335 = 4".
Election_results.c(161): Notify: Saving Parameter "Candidates_336 = 1".
Election_results.c(161): Notify: Saving Parameter "Candidates_337 = 6".
Election_results.c(161): Notify: Saving Parameter "Candidates_338 = 4".
Election_results.c(161): Notify: Saving Parameter "Candidates_339 = 2".
Election_results.c(161): Notify: Saving Parameter "Candidates_340 = 3".
Election_results.c(161): Notify: Saving Parameter "Candidates_341 = 1".
Election_results.c(161): Notify: Saving Parameter "Candidates_342 = 2".
Election_results.c(161): Notify: Saving Parameter "Candidates_343 = 1".
Election_results.c(161): Notify: Saving Parameter "Candidates_344 = 6".
Election_results.c(161): Notify: Saving Parameter "Candidates_345 = 1".
Election_results.c(161): Notify: Saving Parameter "Candidates_346 = 4".
Election_results.c(161): Notify: Saving Parameter "Candidates_347 = 3".
Election_results.c(161): Notify: Saving Parameter "Candidates_348 = 0".
Election_results.c(161): Notify: Saving Parameter "Candidates_349 = 3".
Election_results.c(161): Notify: Saving Parameter "Candidates_350 = 11".
Election_results.c(161): Notify: Saving Parameter "Candidates_351 = 13".
Election_results.c(161): Notify: Saving Parameter "Candidates_352 = 12".
Election_results.c(161): Notify: Saving Parameter "Candidates_353 = 9".
Election_results.c(161): Notify: Saving Parameter "Candidates_354 = 3".
Election_results.c(161): Notify: Saving Parameter "Candidates_355 = 13".
Election_results.c(161): Notify: Saving Parameter "Candidates_356 = 0".
Election_results.c(161): Notify: Saving Parameter "Candidates_357 = 2".
Election_results.c(161): Notify: Saving Parameter "Candidates_358 = 3".
Election_results.c(161): Notify: Saving Parameter "Candidates_359 = 3".
Election_results.c(161): Notify: Saving Parameter "Candidates_360 = 4".
Election_results.c(161): Notify: Saving Parameter "Candidates_361 = 2".
Election_results.c(161): Notify: Saving Parameter "Candidates_362 = 1".
Election_results.c(161): Notify: Saving Parameter "Candidates_363 = 1".
Election_results.c(161): Notify: Saving Parameter "Candidates_364 = 4".
Election_results.c(161): Notify: Saving Parameter "Candidates_365 = 0".
Election_results.c(161): Notify: Saving Parameter "Candidates_366 = 1".
Election_results.c(161): Notify: Saving Parameter "Candidates_367 = 3".
Election_results.c(161): Notify: Saving Parameter "Candidates_368 = 5".
Election_results.c(161): Notify: Saving Parameter "Candidates_369 = 1".
Election_results.c(161): Notify: Saving Parameter "Candidates_370 = 3".
Election_results.c(161): Notify: Saving Parameter "Candidates_371 = 1".
Election_results.c(161): Notify: Saving Parameter "Candidates_372 = 4".
Election_results.c(161): Notify: Saving Parameter "Candidates_373 = 1".
Election_results.c(161): Notify: Saving Parameter "Candidates_374 = 10".
Election_results.c(161): Notify: Saving Parameter "Candidates_375 = 0".
Election_results.c(161): Notify: Saving Parameter "Candidates_376 = 2".
Election_results.c(161): Notify: Saving Parameter "Candidates_377 = 3".
Election_results.c(161): Notify: Saving Parameter "Candidates_378 = 0".
Election_results.c(161): Notify: Saving Parameter "Candidates_379 = 5".
Election_results.c(161): Notify: Saving Parameter "Candidates_380 = 0".
Election_results.c(161): Notify: Saving Parameter "Candidates_381 = 0".
Election_results.c(161): Notify: Saving Parameter "Candidates_382 = 2".
Election_results.c(161): Notify: Saving Parameter "Candidates_383 = 1".
Election_results.c(161): Notify: Saving Parameter "Candidates_384 = 3".
Election_results.c(161): Notify: Saving Parameter "Candidates_385 = 1".
Election_results.c(161): Notify: Saving Parameter "Candidates_386 = 1".
Election_results.c(161): Notify: Saving Parameter "Candidates_387 = 5".
Election_results.c(161): Notify: Saving Parameter "Candidates_388 = 2".
Election_results.c(161): Notify: Saving Parameter "Candidates_389 = 2".
Election_results.c(161): Notify: Saving Parameter "Candidates_390 = 1".
Election_results.c(161): Notify: Saving Parameter "Candidates_391 = 0".
Election_results.c(161): Notify: Saving Parameter "Candidates_392 = 2".
Election_results.c(161): Notify: Saving Parameter "Candidates_393 = 6".
Election_results.c(161): Notify: Saving Parameter "Candidates_394 = 1".
Election_results.c(161): Notify: Saving Parameter "Candidates_395 = 5".
Election_results.c(161): Notify: Saving Parameter "Candidates_396 = 1".
Election_results.c(161): Notify: Saving Parameter "Candidates_397 = 4".
Election_results.c(161): Notify: Saving Parameter "Candidates_398 = 4".
Election_results.c(161): Notify: Saving Parameter "Candidates_399 = 0".
Election_results.c(161): Notify: Saving Parameter "Candidates_400 = 0".
Election_results.c(161): Notify: Saving Parameter "Candidates_401 = 1".
Election_results.c(161): Notify: Saving Parameter "Candidates_402 = 1".
Election_results.c(161): Notify: Saving Parameter "Candidates_403 = 3".
Election_results.c(161): Notify: Saving Parameter "Candidates_404 = 3".
Election_results.c(161): Notify: Saving Parameter "Candidates_405 = 0".
Election_results.c(161): Notify: Saving Parameter "Candidates_406 = 0".
Election_results.c(161): Notify: Saving Parameter "Candidates_407 = 0".
Election_results.c(161): Notify: Saving Parameter "Candidates_408 = 0".
Election_results.c(161): Notify: Saving Parameter "Candidates_409 = 1".
Election_results.c(161): Notify: Saving Parameter "Candidates_410 = 6".
Election_results.c(161): Notify: Saving Parameter "Candidates_411 = 2".
Election_results.c(161): Notify: Saving Parameter "Candidates_412 = 1".
Election_results.c(161): Notify: Saving Parameter "Candidates_413 = 2".
Election_results.c(161): Notify: Saving Parameter "Candidates_414 = 1".
Election_results.c(161): Notify: Saving Parameter "Candidates_415 = 2".
Election_results.c(161): Notify: Saving Parameter "Candidates_416 = 9".
Election_results.c(161): Notify: Saving Parameter "Candidates_417 = 4".
Election_results.c(161): Notify: Saving Parameter "Candidates_418 = 15".
Election_results.c(161): Notify: Saving Parameter "Candidates_419 = 6".
Election_results.c(161): Notify: Saving Parameter "Candidates_420 = 1".
Election_results.c(161): Notify: Saving Parameter "Candidates_421 = 1".
Election_results.c(161): Notify: Saving Parameter "Candidates_422 = 0".
